"BehaviorSpace results (NetLogo 5.3.1)"
"Paleoscape_v4.2.nlogo"
"experiment1"
"04/06/2017 10:15:31:587 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","779","0","539"
,"8404.451233365264","758000","807360","3763200","0","2148900","40409880","0","21400","5924412","102950","5850","5500","0","0.2398888888888889","832.232","8404.451233365264","758000","807360","3763200","0","2148900","40409880","0","21400","5924412","102950","5850","5500","0","0.2398888888888889","299.615","8404.451233365264","758000","807360","3763200","0","2148900","40409880","0","21400","5924412","102950","5850","5500","0","0.2398888888888889","302.53","8404.451233365264","758000","807360","3763200","0","2148900","40409880","0","21400","5924412","102950","5850","5500","0","0.2398888888888889","285.498","8404.451233365264","758000","807360","3763200","0","2148900","40409880","0","21400","5924412","102950","5850","5500","0","0.2398888888888889","302.496"
,"8546.38433274501","814000","864200","4044000","0","2454600","43091608","0","24300","6200532","108750","6750","5500","0","0.2396923076923077","891.435","8546.38433274501","814000","864200","4044000","0","2454600","43091608","0","24300","6200532","108750","6750","5500","0","0.2396923076923077","318.153","8546.38433274501","814000","864200","4044000","0","2454600","43091608","0","24300","6200532","108750","6750","5500","0","0.2396923076923077","319.012","8546.38433274501","814000","864200","4044000","0","2454600","43091608","0","24300","6200532","108750","6750","5500","0","0.2396923076923077","303.303","8546.38433274501","814000","864200","4044000","0","2454600","43091608","0","24300","6200532","108750","6750","5500","0","0.2396923076923077","317.87"
,"8281.183799245202","838000","950040","4443600","0","2750200","44844338","0","25100","6662916","108750","6900","56100","0","0.2400952380952381","950.153","8281.183799245202","838000","950040","4443600","0","2750200","44844338","0","25100","6662916","108750","6900","56100","0","0.2400952380952381","357.238","8281.183799245202","838000","950040","4443600","0","2750200","44844338","0","25100","6662916","108750","6900","56100","0","0.2400952380952381","359.243","8281.183799245202","838000","950040","4443600","0","2750200","44844338","0","25100","6662916","108750","6900","56100","0","0.2400952380952381","318.407","8281.183799245202","838000","950040","4443600","0","2750200","44844338","0","25100","6662916","108750","6900","56100","0","0.2400952380952381","358.148"
,"7919.837248748609","864000","1037040","4808400","0","2944400","46961922","0","26100","7358832","108750","7650","56100","0","0.23964444444444444","1011.707","7919.837248748609","864000","1037040","4808400","0","2944400","46961922","0","26100","7358832","108750","7650","56100","0","0.23964444444444444","392.557","7919.837248748609","864000","1037040","4808400","0","2944400","46961922","0","26100","7358832","108750","7650","56100","0","0.23964444444444444","397.511","7919.837248748609","864000","1037040","4808400","0","2944400","46961922","0","26100","7358832","108750","7650","56100","0","0.23964444444444444","357.462","7919.837248748609","864000","1037040","4808400","0","2944400","46961922","0","26100","7358832","108750","7650","56100","0","0.23964444444444444","392.757"
,"7818.823563610644","884000","1124040","5331600","0","3168700","48586902","0","43800","7980336","108750","7650","56100","0","0.24008333333333334","1084.603","7818.823563610644","884000","1124040","5331600","0","3168700","48586902","0","43800","7980336","108750","7650","56100","0","0.24008333333333334","436.619","7818.823563610644","884000","1124040","5331600","0","3168700","48586902","0","43800","7980336","108750","7650","56100","0","0.24008333333333334","454.757","7818.823563610644","884000","1124040","5331600","0","3168700","48586902","0","43800","7980336","108750","7650","56100","0","0.24008333333333334","395.146","7818.823563610644","884000","1124040","5331600","0","3168700","48586902","0","43800","7980336","108750","7650","56100","0","0.24008333333333334","440.724"
,"7773.060568469937","884000","1211040","5894400","0","3385300","50285466","0","43800","8611200","108750","8100","56100","0","0.24015686274509804","1142.813","7773.060568469937","884000","1211040","5894400","0","3385300","50285466","0","43800","8611200","108750","8100","56100","0","0.24015686274509804","472.608","7773.060568469937","884000","1211040","5894400","0","3385300","50285466","0","43800","8611200","108750","8100","56100","0","0.24015686274509804","501.515","7773.060568469937","884000","1211040","5894400","0","3385300","50285466","0","43800","8611200","108750","8100","56100","0","0.24015686274509804","445.026","7773.060568469937","884000","1211040","5894400","0","3385300","50285466","0","43800","8611200","108750","8100","56100","0","0.24015686274509804","496.828"
,"8117.413791613653","884000","1280640","6523200","0","3661900","51713200","0","44200","9128808","108750","9600","56100","0","0.24155555555555555","1209.017","8117.413791613653","884000","1280640","6523200","0","3661900","51713200","0","44200","9128808","108750","9600","56100","0","0.24155555555555555","514.408","8117.413791613653","884000","1280640","6523200","0","3661900","51713200","0","44200","9128808","108750","9600","56100","0","0.24155555555555555","551.286","8117.413791613653","884000","1280640","6523200","0","3661900","51713200","0","44200","9128808","108750","9600","56100","0","0.24155555555555555","497.377","8117.413791613653","884000","1280640","6523200","0","3661900","51713200","0","44200","9128808","108750","9600","56100","0","0.24155555555555555","553.674"
,"8462.377698145945","884000","1363000","7092000","0","3869900","53007052","0","48000","9765288","108750","9600","56100","0","0.2417543859649123","1279.681","8462.377698145945","884000","1363000","7092000","0","3869900","53007052","0","48000","9765288","108750","9600","56100","0","0.2417543859649123","570.911","8462.377698145945","884000","1363000","7092000","0","3869900","53007052","0","48000","9765288","108750","9600","56100","0","0.2417543859649123","627.938","8462.377698145945","884000","1363000","7092000","0","3869900","53007052","0","48000","9765288","108750","9600","56100","0","0.2417543859649123","543.201","8462.377698145945","884000","1363000","7092000","0","3869900","53007052","0","48000","9765288","108750","9600","56100","0","0.2417543859649123","619.773"
,"8604.299687656712","884000","1450000","7680000","0","4068900","53931962","0","48700","10360116","108750","10350","56100","0","0.24359999999999998","1378.634","8604.299687656712","884000","1450000","7680000","0","4068900","53931962","0","48700","10360116","108750","10350","56100","0","0.24359999999999998","637.658","8604.299687656712","884000","1450000","7680000","0","4068900","53931962","0","48700","10360116","108750","10350","56100","0","0.24359999999999998","671.299","8604.299687656712","884000","1450000","7680000","0","4068900","53931962","0","48700","10360116","108750","10350","56100","0","0.24359999999999998","605.068","8604.299687656712","884000","1450000","7680000","0","4068900","53931962","0","48700","10360116","108750","10350","56100","0","0.24359999999999998","664.085"
,"8736.282925704754","884000","1537000","8154000","0","4249400","54994842","0","50100","10905336","108750","10800","56100","0","0.2455873015873016","1478.376","8736.282925704754","884000","1537000","8154000","0","4249400","54994842","0","50100","10905336","108750","10800","56100","0","0.2455873015873016","678.296","8736.282925704754","884000","1537000","8154000","0","4249400","54994842","0","50100","10905336","108750","10800","56100","0","0.2455873015873016","723.639","8736.282925704754","884000","1537000","8154000","0","4249400","54994842","0","50100","10905336","108750","10800","56100","0","0.2455873015873016","655.849","8736.282925704754","884000","1537000","8154000","0","4249400","54994842","0","50100","10905336","108750","10800","56100","0","0.2455873015873016","711.798"
,"8727.03422664987","884000","1624000","8616000","0","4407800","56015820","0","56200","11332152","108750","11250","56100","0","0.24793939393939393","1536.386","8727.03422664987","884000","1624000","8616000","0","4407800","56015820","0","56200","11332152","108750","11250","56100","0","0.24793939393939393","727.835","8727.03422664987","884000","1624000","8616000","0","4407800","56015820","0","56200","11332152","108750","11250","56100","0","0.24793939393939393","776.553","8727.03422664987","884000","1624000","8616000","0","4407800","56015820","0","56200","11332152","108750","11250","56100","0","0.24793939393939393","706.898","8727.03422664987","884000","1624000","8616000","0","4407800","56015820","0","56200","11332152","108750","11250","56100","0","0.24793939393939393","769.835"
,"8421.733486085897","908000","1711000","9026400","0","4566700","56819112","0","65700","11675664","108750","13350","56100","0","0.25205797101449273","1591.278","8421.733486085897","908000","1711000","9026400","0","4566700","56819112","0","65700","11675664","108750","13350","56100","0","0.25205797101449273","775.695","8421.733486085897","908000","1711000","9026400","0","4566700","56819112","0","65700","11675664","108750","13350","56100","0","0.25205797101449273","845.532","8421.733486085897","908000","1711000","9026400","0","4566700","56819112","0","65700","11675664","108750","13350","56100","0","0.25205797101449273","769.26","8421.733486085897","908000","1711000","9026400","0","4566700","56819112","0","65700","11675664","108750","13350","56100","0","0.25205797101449273","835.404"
,"8512.191931435762","908000","1780600","9494400","0","4714200","57633646","0","75400","12040704","114550","15300","56100","0","0.25516666666666665","1649.24","8512.191931435762","908000","1780600","9494400","0","4714200","57633646","0","75400","12040704","114550","15300","56100","0","0.25516666666666665","838.876","8512.191931435762","908000","1780600","9494400","0","4714200","57633646","0","75400","12040704","114550","15300","56100","0","0.25516666666666665","935.5","8512.191931435762","908000","1780600","9494400","0","4714200","57633646","0","75400","12040704","114550","15300","56100","0","0.25516666666666665","827.537","8512.191931435762","908000","1780600","9494400","0","4714200","57633646","0","75400","12040704","114550","15300","56100","0","0.25516666666666665","926.9"
,"8486.313655888656","912000","1867600","9758400","0","4880400","58398102","0","79300","12359880","114550","15450","56100","0","0.2587733333333333","1822.722","8486.313655888656","912000","1867600","9758400","0","4880400","58398102","0","79300","12359880","114550","15450","56100","0","0.2587733333333333","1009.994","8486.313655888656","912000","1867600","9758400","0","4880400","58398102","0","79300","12359880","114550","15450","56100","0","0.2587733333333333","1083.312","8486.313655888656","912000","1867600","9758400","0","4880400","58398102","0","79300","12359880","114550","15450","56100","0","0.2587733333333333","1005.766","8486.313655888656","912000","1867600","9758400","0","4880400","58398102","0","79300","12359880","114550","15450","56100","0","0.2587733333333333","1072.462"
,"8170.230349023287","912000","1943000","9912000","0","5011500","59170734","0","96000","12700116","223300","17250","89100","0","0.26261538461538464","1887.248","8170.230349023287","912000","1943000","9912000","0","5011500","59170734","0","96000","12700116","223300","17250","89100","0","0.26261538461538464","1071.378","8170.230349023287","912000","1943000","9912000","0","5011500","59170734","0","96000","12700116","223300","17250","89100","0","0.26261538461538464","1115.787","8170.230349023287","912000","1943000","9912000","0","5011500","59170734","0","96000","12700116","223300","17250","89100","0","0.26261538461538464","1063.922","8170.230349023287","912000","1943000","9912000","0","5011500","59170734","0","96000","12700116","223300","17250","89100","0","0.26261538461538464","1108.655"
,"7698.923698459458","912000","2019560","10028400","0","5155000","59981180","0","104500","13049712","313200","22650","102300","0","0.26686419753086416","1960.152","7698.923698459458","912000","2019560","10028400","0","5155000","59981180","0","104500","13049712","313200","22650","102300","0","0.26686419753086416","1110.555","7698.923698459458","912000","2019560","10028400","0","5155000","59981180","0","104500","13049712","313200","22650","102300","0","0.26686419753086416","1165.187","7698.923698459458","912000","2019560","10028400","0","5155000","59981180","0","104500","13049712","313200","22650","102300","0","0.26686419753086416","1104.555","7698.923698459458","912000","2019560","10028400","0","5155000","59981180","0","104500","13049712","313200","22650","102300","0","0.26686419753086416","1154.946"
,"7647.286102950459","912000","2103080","10306800","0","5252600","60806956","0","114800","13307580","349450","24000","114400","0","0.2703809523809524","2041.486","7647.286102950459","912000","2103080","10306800","0","5252600","60806956","0","114800","13307580","349450","24000","114400","0","0.2703809523809524","1159.558","7647.286102950459","912000","2103080","10306800","0","5252600","60806956","0","114800","13307580","349450","24000","114400","0","0.2703809523809524","1215.147","7647.286102950459","912000","2103080","10306800","0","5252600","60806956","0","114800","13307580","349450","24000","114400","0","0.2703809523809524","1150.112","7647.286102950459","912000","2103080","10306800","0","5252600","60806956","0","114800","13307580","349450","24000","114400","0","0.2703809523809524","1210.248"
,"7369.652838556312","920000","2180800","10690800","0","5358600","61638864","0","125000","13537836","349450","24600","116600","0","0.27429885057471265","2115.979","7369.652838556312","920000","2180800","10690800","0","5358600","61638864","0","125000","13537836","349450","24600","116600","0","0.27429885057471265","1217.134","7369.652838556312","920000","2180800","10690800","0","5358600","61638864","0","125000","13537836","349450","24600","116600","0","0.27429885057471265","1285.86","7369.652838556312","920000","2180800","10690800","0","5358600","61638864","0","125000","13537836","349450","24600","116600","0","0.27429885057471265","1186.374","7369.652838556312","920000","2180800","10690800","0","5358600","61638864","0","125000","13537836","349450","24600","116600","0","0.27429885057471265","1260.542"
,"7522.637469621641","936000","2250400","10952400","0","5457500","62540268","0","129500","13770900","349450","24750","116600","0","0.27817777777777775","2191.76","7522.637469621641","936000","2250400","10952400","0","5457500","62540268","0","129500","13770900","349450","24750","116600","0","0.27817777777777775","1283.393","7522.637469621641","936000","2250400","10952400","0","5457500","62540268","0","129500","13770900","349450","24750","116600","0","0.27817777777777775","1366.986","7522.637469621641","936000","2250400","10952400","0","5457500","62540268","0","129500","13770900","349450","24750","116600","0","0.27817777777777775","1235.223","7522.637469621641","936000","2250400","10952400","0","5457500","62540268","0","129500","13770900","349450","24750","116600","0","0.27817777777777775","1343.689"
,"7201.956607377136","966000","2318840","11083200","0","5527600","63749294","0","137700","13986180","349450","25050","116600","0","0.28219354838709676","2277.206","7201.956607377136","966000","2318840","11083200","0","5527600","63749294","0","137700","13986180","349450","25050","116600","0","0.28219354838709676","1358.385","7201.956607377136","966000","2318840","11083200","0","5527600","63749294","0","137700","13986180","349450","25050","116600","0","0.28219354838709676","1430.19","7201.956607377136","966000","2318840","11083200","0","5527600","63749294","0","137700","13986180","349450","25050","116600","0","0.28219354838709676","1304.228","7201.956607377136","966000","2318840","11083200","0","5527600","63749294","0","137700","13986180","349450","25050","116600","0","0.28219354838709676","1397.115"
,"6911.133802531885","996000","2387280","11263200","0","5616400","64406440","0","143700","14261832","349450","25200","116600","0","0.28633333333333333","2401.116","6911.133802531885","996000","2387280","11263200","0","5616400","64406440","0","143700","14261832","349450","25200","116600","0","0.28633333333333333","1412.014","6911.133802531885","996000","2387280","11263200","0","5616400","64406440","0","143700","14261832","349450","25200","116600","0","0.28633333333333333","1482.939","6911.133802531885","996000","2387280","11263200","0","5616400","64406440","0","143700","14261832","349450","25200","116600","0","0.28633333333333333","1384.12","6911.133802531885","996000","2387280","11263200","0","5616400","64406440","0","143700","14261832","349450","25200","116600","0","0.28633333333333333","1453.35"
,"7225.295575669098","998000","2454560","11538000","0","5711100","65042124","0","150600","14558076","349450","25500","116600","0","0.29010101010101014","2515.729","7225.295575669098","998000","2454560","11538000","0","5711100","65042124","0","150600","14558076","349450","25500","116600","0","0.29010101010101014","1462.288","7225.295575669098","998000","2454560","11538000","0","5711100","65042124","0","150600","14558076","349450","25500","116600","0","0.29010101010101014","1547.709","7225.295575669098","998000","2454560","11538000","0","5711100","65042124","0","150600","14558076","349450","25500","116600","0","0.29010101010101014","1446.242","7225.295575669098","998000","2454560","11538000","0","5711100","65042124","0","150600","14558076","349450","25500","116600","0","0.29010101010101014","1523.548"
,"7285.572955426839","1000000","2524160","11713200","0","5831600","65693138","0","157700","14792076","349450","25800","116600","0","0.2943137254901961","2593.395","7285.572955426839","1000000","2524160","11713200","0","5831600","65693138","0","157700","14792076","349450","25800","116600","0","0.2943137254901961","1526.993","7285.572955426839","1000000","2524160","11713200","0","5831600","65693138","0","157700","14792076","349450","25800","116600","0","0.2943137254901961","1608.455","7285.572955426839","1000000","2524160","11713200","0","5831600","65693138","0","157700","14792076","349450","25800","116600","0","0.2943137254901961","1508.383","7285.572955426839","1000000","2524160","11713200","0","5831600","65693138","0","157700","14792076","349450","25800","116600","0","0.2943137254901961","1599.471"
,"7368.699827171645","1000000","2590280","11901600","0","5942300","66426934","0","164500","14970852","356700","26100","116600","0","0.29760000000000003","2658.471","7368.699827171645","1000000","2590280","11901600","0","5942300","66426934","0","164500","14970852","356700","26100","116600","0","0.29760000000000003","1595.324","7368.699827171645","1000000","2590280","11901600","0","5942300","66426934","0","164500","14970852","356700","26100","116600","0","0.29760000000000003","1676.768","7368.699827171645","1000000","2590280","11901600","0","5942300","66426934","0","164500","14970852","356700","26100","116600","0","0.29760000000000003","1580.196","7368.699827171645","1000000","2590280","11901600","0","5942300","66426934","0","164500","14970852","356700","26100","116600","0","0.29760000000000003","1666.72"
,"7443.69296032436","1000000","2656400","12207600","0","6038600","67034002","0","176600","15092064","356700","26700","116600","0","0.3017777777777778","2718.521","7443.69296032436","1000000","2656400","12207600","0","6038600","67034002","0","176600","15092064","356700","26700","116600","0","0.3017777777777778","1656.715","7443.69296032436","1000000","2656400","12207600","0","6038600","67034002","0","176600","15092064","356700","26700","116600","0","0.3017777777777778","1734.311","7443.69296032436","1000000","2656400","12207600","0","6038600","67034002","0","176600","15092064","356700","26700","116600","0","0.3017777777777778","1636.606","7443.69296032436","1000000","2656400","12207600","0","6038600","67034002","0","176600","15092064","356700","26700","116600","0","0.3017777777777778","1725.294"
,"7456.035300381824","1000000","2721360","12552000","0","6130200","67584860","0","185500","15272244","356700","26700","116600","0","0.30493693693693696","2784.607","7456.035300381824","1000000","2721360","12552000","0","6130200","67584860","0","185500","15272244","356700","26700","116600","0","0.30493693693693696","1714.045","7456.035300381824","1000000","2721360","12552000","0","6130200","67584860","0","185500","15272244","356700","26700","116600","0","0.30493693693693696","1791.64","7456.035300381824","1000000","2721360","12552000","0","6130200","67584860","0","185500","15272244","356700","26700","116600","0","0.30493693693693696","1712.767","7456.035300381824","1000000","2721360","12552000","0","6130200","67584860","0","185500","15272244","356700","26700","116600","0","0.30493693693693696","1781.16"
,"7313.864201593358","1000000","2790960","12871200","0","6197000","68203170","0","191900","15423408","362500","26850","117700","0","0.3082105263157895","2859.86","7313.864201593358","1000000","2790960","12871200","0","6197000","68203170","0","191900","15423408","362500","26850","117700","0","0.3082105263157895","1761.259","7313.864201593358","1000000","2790960","12871200","0","6197000","68203170","0","191900","15423408","362500","26850","117700","0","0.3082105263157895","1847.021","7313.864201593358","1000000","2790960","12871200","0","6197000","68203170","0","191900","15423408","362500","26850","117700","0","0.3082105263157895","1775.307","7313.864201593358","1000000","2790960","12871200","0","6197000","68203170","0","191900","15423408","362500","26850","117700","0","0.3082105263157895","1845.959"
